user_id,page
677694,product_page
302709,product_page
512962,product_page
834447,product_page
412149,product_page
152571,product_page
729823,product_page
317620,product_page
435168,product_page
884193,product_page
477837,product_page
690682,product_page
308716,product_page
451462,product_page
964139,product_page
50703,product_page
993460,product_page
66704,product_page
988011,product_page
459038,product_page
488904,product_page
447485,product_page
348402,product_page
79653,product_page
680512,product_page
400634,product_page
972452,product_page
227246,product_page
919847,product_page
524487,product_page
178873,product_page
255474,product_page
805961,product_page
925661,product_page
374206,product_page
484782,product_page
286497,product_page
49179,product_page
918110,product_page
35956,product_page
843563,product_page
104646,product_page
317951,product_page
568926,product_page
893252,product_page
462764,product_page
208077,product_page
696610,product_page
223772,product_page
187939,product_page
398234,product_page
219973,product_page
469342,product_page
567719,product_page
86436,product_page
41651,product_page
656029,product_page
192938,product_page
109330,product_page
861252,product_page
179584,product_page
5647,product_page
779885,product_page
492190,product_page
11454,product_page
51906,product_page
641345,product_page
280677,product_page
42357,product_page
734885,product_page
262530,product_page
579638,product_page
435238,product_page
393536,product_page
474339,product_page
779512,product_page
62811,product_page
688688,product_page
191384,product_page
306601,product_page
74736,product_page
557685,product_page
390525,product_page
77090,product_page
716268,product_page
252323,product_page
424026,product_page
874092,product_page
948832,product_page
537349,product_page
759007,product_page
867575,product_page
477238,product_page
41473,product_page
597370,product_page
539357,product_page
705959,product_page
791776,product_page
924579,product_page
124903,product_page
669422,product_page
464180,product_page
3086,product_page
248847,product_page
846683,product_page
568741,product_page
110206,product_page
971431,product_page
235318,product_page
36676,product_page
496924,product_page
157880,product_page
605189,product_page
196016,product_page
693737,product_page
835662,product_page
253479,product_page
261021,product_page
115702,product_page
119248,product_page
768347,product_page
204007,product_page
488310,product_page
445570,product_page
949518,product_page
681585,product_page
363193,product_page
122830,product_page
585744,product_page
157561,product_page
616502,product_page
497278,product_page
684608,product_page
436649,product_page
900450,product_page
407252,product_page
808026,product_page
273361,product_page
273111,product_page
737556,product_page
759466,product_page
653362,product_page
158088,product_page
588871,product_page
411565,product_page
241735,product_page
411690,product_page
864758,product_page
938082,product_page
599550,product_page
269783,product_page
752022,product_page
852337,product_page
330969,product_page
159803,product_page
815611,product_page
270734,product_page
590817,product_page
56133,product_page
20214,product_page
11625,product_page
531500,product_page
90682,product_page
610976,product_page
844288,product_page
183375,product_page
141083,product_page
574921,product_page
739385,product_page
656560,product_page
711767,product_page
250698,product_page
875687,product_page
843389,product_page
669777,product_page
920892,product_page
663238,product_page
400698,product_page
816691,product_page
176729,product_page
735848,product_page
859687,product_page
903785,product_page
131515,product_page
48014,product_page
731763,product_page
179288,product_page
812827,product_page
336367,product_page
74482,product_page
928086,product_page
163452,product_page
262907,product_page
541295,product_page
18898,product_page
438311,product_page
540107,product_page
906060,product_page
726225,product_page
805899,product_page
379352,product_page
377726,product_page
470763,product_page
294528,product_page
951329,product_page
388931,product_page
256453,product_page
619712,product_page
480778,product_page
675359,product_page
930085,product_page
146609,product_page
284472,product_page
650556,product_page
573414,product_page
489681,product_page
25791,product_page
184111,product_page
910587,product_page
56530,product_page
505551,product_page
315408,product_page
671392,product_page
201135,product_page
882013,product_page
823296,product_page
186737,product_page
490986,product_page
155367,product_page
579934,product_page
401994,product_page
957533,product_page
896547,product_page
471265,product_page
18425,product_page
105514,product_page
123927,product_page
746024,product_page
83208,product_page
974395,product_page
368997,product_page
425416,product_page
105601,product_page
977036,product_page
166687,product_page
210235,product_page
466191,product_page
828401,product_page
276775,product_page
650445,product_page
395466,product_page
745997,product_page
398256,product_page
924104,product_page
79284,product_page
801123,product_page
970150,product_page
346867,product_page
469679,product_page
580211,product_page
835829,product_page
929680,product_page
529200,product_page
318371,product_page
131224,product_page
258564,product_page
101818,product_page
945909,product_page
407043,product_page
567588,product_page
666886,product_page
240039,product_page
327205,product_page
314942,product_page
190170,product_page
473271,product_page
548327,product_page
969161,product_page
531437,product_page
628173,product_page
552199,product_page
684888,product_page
914990,product_page
971144,product_page
275277,product_page
552093,product_page
323768,product_page
434773,product_page
518861,product_page
213999,product_page
765774,product_page
316413,product_page
143020,product_page
857334,product_page
584514,product_page
691035,product_page
793376,product_page
318833,product_page
893440,product_page
547332,product_page
229753,product_page
729872,product_page
29369,product_page
552750,product_page
538585,product_page
575947,product_page
255378,product_page
185450,product_page
779198,product_page
300372,product_page
230914,product_page
596867,product_page
556741,product_page
907343,product_page
115056,product_page
666519,product_page
465894,product_page
60735,product_page
553415,product_page
962182,product_page
273756,product_page
35627,product_page
413495,product_page
272829,product_page
561506,product_page
629768,product_page
468631,product_page
588298,product_page
444593,product_page
915341,product_page
740889,product_page
189132,product_page
362908,product_page
474266,product_page
842569,product_page
71216,product_page
772257,product_page
589901,product_page
980068,product_page
67015,product_page
318913,product_page
520873,product_page
57346,product_page
363884,product_page
994297,product_page
687857,product_page
594893,product_page
929360,product_page
114053,product_page
160718,product_page
288513,product_page
409393,product_page
733933,product_page
202342,product_page
97534,product_page
819979,product_page
300200,product_page
111504,product_page
56327,product_page
538162,product_page
239271,product_page
984094,product_page
563434,product_page
42245,product_page
501190,product_page
944457,product_page
224775,product_page
639102,product_page
818139,product_page
781751,product_page
193213,product_page
721688,product_page
408310,product_page
191729,product_page
878225,product_page
370914,product_page
343770,product_page
881745,product_page
794496,product_page
711811,product_page
355304,product_page
56148,product_page
704163,product_page
271312,product_page
900699,product_page
880797,product_page
443902,product_page
493670,product_page
599873,product_page
387037,product_page
978678,product_page
999426,product_page
827783,product_page
652890,product_page
485052,product_page
81882,product_page
453741,product_page
111059,product_page
415761,product_page
899765,product_page
724616,product_page
603199,product_page
201894,product_page
964940,product_page
12186,product_page
219284,product_page
732726,product_page
189782,product_page
149874,product_page
541928,product_page
777663,product_page
816259,product_page
698922,product_page
171033,product_page
561795,product_page
480203,product_page
79501,product_page
710163,product_page
417840,product_page
367680,product_page
284379,product_page
67221,product_page
779164,product_page
587653,product_page
857470,product_page
459032,product_page
183450,product_page
825737,product_page
369854,product_page
727207,product_page
350645,product_page
172275,product_page
803477,product_page
352106,product_page
162293,product_page
622819,product_page
117944,product_page
593580,product_page
541842,product_page
6642,product_page
543157,product_page
315521,product_page
730600,product_page
570863,product_page
59404,product_page
359352,product_page
731886,product_page
235102,product_page
490036,product_page
461672,product_page
71891,product_page
45317,product_page
929701,product_page
827131,product_page
685056,product_page
347651,product_page
514380,product_page
424020,product_page
108065,product_page
452467,product_page
146599,product_page
173203,product_page
31849,product_page
268701,product_page
666633,product_page
705675,product_page
518656,product_page
436370,product_page
702194,product_page
95418,product_page
363742,product_page
671412,product_page
775317,product_page
696577,product_page
386067,product_page
900472,product_page
901502,product_page
669202,product_page
896410,product_page
466037,product_page
793876,product_page
35934,product_page
375030,product_page
315989,product_page
268792,product_page
570324,product_page
32091,product_page
493331,product_page
531999,product_page
970059,product_page
614282,product_page
662873,product_page
692579,product_page
531277,product_page
168978,product_page
390538,product_page
876266,product_page
107599,product_page
968320,product_page
848907,product_page
784462,product_page
426154,product_page
382728,product_page
122790,product_page
369748,product_page
492799,product_page
140233,product_page
372019,product_page
649806,product_page
501513,product_page
209844,product_page
1529,product_page
403709,product_page
153517,product_page
499907,product_page
248554,product_page
148664,product_page
42591,product_page
73304,product_page
987893,product_page
442563,product_page
222813,product_page
985525,product_page
807754,product_page
191682,product_page
620219,product_page
855608,product_page
139899,product_page
455646,product_page
45108,product_page
698207,product_page
523841,product_page
157023,product_page
935410,product_page
625802,product_page
785401,product_page
273704,product_page
740079,product_page
847192,product_page
581730,product_page
903072,product_page
893919,product_page
69068,product_page
218738,product_page
996904,product_page
484204,product_page
765110,product_page
947826,product_page
88131,product_page
705780,product_page
747512,product_page
6123,product_page
752905,product_page
213719,product_page
745463,product_page
21627,product_page
151075,product_page
765193,product_page
724480,product_page
777194,product_page
335381,product_page
855919,product_page
21705,product_page
860453,product_page
913419,product_page
629508,product_page
221995,product_page
336540,product_page
327167,product_page
224458,product_page
320257,product_page
526968,product_page
844010,product_page
486742,product_page
495853,product_page
726846,product_page
186529,product_page
756274,product_page
170609,product_page
88021,product_page
522477,product_page
792929,product_page
434544,product_page
785528,product_page
1891,product_page
925848,product_page
855991,product_page
123939,product_page
669365,product_page
339912,product_page
190132,product_page
967717,product_page
352636,product_page
423306,product_page
796272,product_page
116035,product_page
655898,product_page
615704,product_page
893699,product_page
879309,product_page
92874,product_page
77201,product_page
587925,product_page
666894,product_page
208447,product_page
552087,product_page
611258,product_page
118038,product_page
7792,product_page
611635,product_page
731379,product_page
284471,product_page
926314,product_page
442556,product_page
927991,product_page
198089,product_page
341998,product_page
849528,product_page
709860,product_page
194651,product_page
377788,product_page
989476,product_page
780844,product_page
828179,product_page
345435,product_page
582219,product_page
79516,product_page
387364,product_page
425650,product_page
342102,product_page
469111,product_page
394530,product_page
94131,product_page
455793,product_page
593933,product_page
26069,product_page
533980,product_page
800167,product_page
760579,product_page
476838,product_page
724191,product_page
431622,product_page
538920,product_page
892990,product_page
873303,product_page
985816,product_page
700227,product_page
525837,product_page
93481,product_page
294460,product_page
955580,product_page
745599,product_page
196316,product_page
770221,product_page
877760,product_page
176595,product_page
765590,product_page
784597,product_page
823218,product_page
912125,product_page
20483,product_page
154742,product_page
644850,product_page
82852,product_page
877413,product_page
799829,product_page
680639,product_page
927171,product_page
46890,product_page
205467,product_page
798594,product_page
16492,product_page
352549,product_page
353125,product_page
143569,product_page
36012,product_page
481292,product_page
836629,product_page
221150,product_page
563035,product_page
630320,product_page
443035,product_page
330021,product_page
996916,product_page
409324,product_page
654292,product_page
40575,product_page
891028,product_page
892129,product_page
433082,product_page
984973,product_page
549708,product_page
839422,product_page
825674,product_page
7605,product_page
50657,product_page
177178,product_page
686435,product_page
788058,product_page
782343,product_page
315236,product_page
196595,product_page
947536,product_page
514432,product_page
917008,product_page
631437,product_page
967981,product_page
255347,product_page
106594,product_page
708616,product_page
298523,product_page
533638,product_page
620750,product_page
281805,product_page
364452,product_page
514832,product_page
899475,product_page
753922,product_page
335949,product_page
947768,product_page
946881,product_page
7381,product_page
601932,product_page
777123,product_page
763170,product_page
324380,product_page
583787,product_page
93427,product_page
147923,product_page
639759,product_page
187967,product_page
558758,product_page
260173,product_page
991520,product_page
25193,product_page
293283,product_page
954970,product_page
856889,product_page
770996,product_page
771821,product_page
573700,product_page
945376,product_page
637345,product_page
791834,product_page
253019,product_page
359223,product_page
399209,product_page
178596,product_page
210812,product_page
117609,product_page
435322,product_page
827288,product_page
428331,product_page
936128,product_page
926659,product_page
193166,product_page
605783,product_page
22737,product_page
222230,product_page
386104,product_page
543241,product_page
452731,product_page
747652,product_page
598100,product_page
197014,product_page
877970,product_page
984727,product_page
324801,product_page
895013,product_page
463755,product_page
135655,product_page
137774,product_page
20486,product_page
8084,product_page
166770,product_page
387907,product_page
244131,product_page
465736,product_page
781135,product_page
32302,product_page
528617,product_page
736173,product_page
117126,product_page
428495,product_page
977378,product_page
359136,product_page
962582,product_page
570359,product_page
249286,product_page
581314,product_page
922777,product_page
742307,product_page
871823,product_page
811578,product_page
148198,product_page
232492,product_page
27987,product_page
267260,product_page
30685,product_page
650024,product_page
313793,product_page
24074,product_page
490830,product_page
342196,product_page
143464,product_page
43362,product_page
133217,product_page
360672,product_page
859479,product_page
319299,product_page
302627,product_page
747332,product_page
477953,product_page
858140,product_page
144141,product_page
958318,product_page
689848,product_page
705247,product_page
613980,product_page
864882,product_page
359859,product_page
264641,product_page
977450,product_page
249133,product_page
833018,product_page
440722,product_page
881479,product_page
607247,product_page
551700,product_page
764736,product_page
491984,product_page
395867,product_page
92352,product_page
208936,product_page
248261,product_page
209286,product_page
50898,product_page
470181,product_page
882816,product_page
673410,product_page
37779,product_page
699077,product_page
678448,product_page
585554,product_page
613362,product_page
52686,product_page
795049,product_page
886450,product_page
16083,product_page
279407,product_page
928155,product_page
996971,product_page
101647,product_page
318097,product_page
264968,product_page
207369,product_page
874058,product_page
258597,product_page
137585,product_page
377466,product_page
382908,product_page
964429,product_page
951033,product_page
935224,product_page
89108,product_page
157836,product_page
458844,product_page
831462,product_page
331123,product_page
526747,product_page
389992,product_page
539929,product_page
466438,product_page
944228,product_page
414371,product_page
101284,product_page
333262,product_page
720393,product_page
492950,product_page
112128,product_page
944974,product_page
949366,product_page
109389,product_page
987444,product_page
886705,product_page
658777,product_page
387759,product_page
375372,product_page
28702,product_page
42767,product_page
349022,product_page
23414,product_page
764346,product_page
548522,product_page
610992,product_page
523615,product_page
78972,product_page
933831,product_page
405344,product_page
128557,product_page
831300,product_page
427151,product_page
443340,product_page
261154,product_page
108486,product_page
535648,product_page
482890,product_page
66737,product_page
455620,product_page
952900,product_page
785324,product_page
647806,product_page
830064,product_page
38237,product_page
51836,product_page
437269,product_page
883373,product_page
868468,product_page
487849,product_page
494507,product_page
588223,product_page
593259,product_page
247197,product_page
512105,product_page
519708,product_page
852540,product_page
272912,product_page
117063,product_page
816735,product_page
547433,product_page
898316,product_page
742445,product_page
987233,product_page
817137,product_page
592078,product_page
847783,product_page
735591,product_page
768631,product_page
955200,product_page
507556,product_page
571142,product_page
720926,product_page
462298,product_page
70958,product_page
26522,product_page
935464,product_page
397462,product_page
257966,product_page
4614,product_page
470788,product_page
119199,product_page
205484,product_page
963975,product_page
153719,product_page
612316,product_page
212086,product_page
61857,product_page
673609,product_page
365129,product_page
446742,product_page
705299,product_page
783195,product_page
167776,product_page
499725,product_page
838832,product_page
45437,product_page
911540,product_page
158830,product_page
948573,product_page
406762,product_page
778435,product_page
553153,product_page
112050,product_page
28416,product_page
412117,product_page
232110,product_page
867817,product_page
835355,product_page
849434,product_page
726638,product_page
661029,product_page
876338,product_page
508283,product_page
193411,product_page
397934,product_page
153701,product_page
123897,product_page
29736,product_page
574605,product_page
647251,product_page
264622,product_page
464788,product_page
577276,product_page
360429,product_page
212823,product_page
391264,product_page
512780,product_page
455831,product_page
55861,product_page
479724,product_page
428323,product_page
472855,product_page
541577,product_page
125611,product_page
574941,product_page
189587,product_page
499290,product_page
448820,product_page
401637,product_page
701973,product_page
818129,product_page
396747,product_page
522712,product_page
861096,product_page
579434,product_page
609735,product_page
228788,product_page
953908,product_page
997434,product_page
513663,product_page
170815,product_page
963235,product_page
55198,product_page
92087,product_page
662593,product_page
780641,product_page
788048,product_page
51459,product_page
437162,product_page
628559,product_page
151589,product_page
71372,product_page
273532,product_page
386141,product_page
123223,product_page
212766,product_page
61580,product_page
971026,product_page
562452,product_page
481852,product_page
228062,product_page
707108,product_page
420754,product_page
446892,product_page
499508,product_page
100046,product_page
433521,product_page
852094,product_page
178520,product_page
663094,product_page
972775,product_page
272711,product_page
675863,product_page
319297,product_page
9024,product_page
357769,product_page
687329,product_page
858524,product_page
452776,product_page
965513,product_page
372869,product_page
205897,product_page
239371,product_page
97402,product_page
100567,product_page
315680,product_page
497328,product_page
718009,product_page
546702,product_page
571688,product_page
351589,product_page
891253,product_page
702234,product_page
700047,product_page
743444,product_page
807826,product_page
462216,product_page
206184,product_page
904667,product_page
178848,product_page
582393,product_page
459755,product_page
80817,product_page
239492,product_page
701165,product_page
443739,product_page
263042,product_page
824853,product_page
256015,product_page
243518,product_page
969606,product_page
466672,product_page
156070,product_page
556388,product_page
150299,product_page
286254,product_page
991802,product_page
396093,product_page
754995,product_page
683934,product_page
993481,product_page
211311,product_page
928143,product_page
248512,product_page
673653,product_page
467323,product_page
375794,product_page
966959,product_page
941718,product_page
107581,product_page
444826,product_page
464710,product_page
51124,product_page
947391,product_page
837683,product_page
904663,product_page
433212,product_page
471486,product_page
877777,product_page
334950,product_page
640264,product_page
148916,product_page
798889,product_page
529184,product_page
501235,product_page
276277,product_page
888091,product_page
625760,product_page
166245,product_page
134928,product_page
656493,product_page
822434,product_page
312115,product_page
515661,product_page
351442,product_page
373993,product_page
52553,product_page
134796,product_page
963544,product_page
298814,product_page
130500,product_page
545924,product_page
660490,product_page
199170,product_page
720657,product_page
812104,product_page
708893,product_page
428966,product_page
92063,product_page
45607,product_page
797658,product_page
67466,product_page
683982,product_page
517368,product_page
179293,product_page
305254,product_page
860631,product_page
55717,product_page
397156,product_page
109042,product_page
17316,product_page
130559,product_page
122248,product_page
299109,product_page
540178,product_page
338593,product_page
613519,product_page
203725,product_page
23864,product_page
576421,product_page
227525,product_page
799457,product_page
801491,product_page
445430,product_page
771296,product_page
880838,product_page
511828,product_page
290696,product_page
854672,product_page
199089,product_page
332254,product_page
641388,product_page
95276,product_page
503837,product_page
689469,product_page
2180,product_page
738298,product_page
73043,product_page
365800,product_page
908860,product_page
169665,product_page
603695,product_page
698481,product_page
91109,product_page
106731,product_page
153859,product_page
269319,product_page
214601,product_page
782420,product_page
470886,product_page
238794,product_page
992034,product_page
775158,product_page
197333,product_page
275012,product_page
727140,product_page
991993,product_page
46374,product_page
346102,product_page
856294,product_page
315376,product_page
953379,product_page
414784,product_page
818265,product_page
515130,product_page
16994,product_page
754072,product_page
627013,product_page
772558,product_page
533663,product_page
154922,product_page
473251,product_page
552214,product_page
776905,product_page
822663,product_page
390213,product_page
920593,product_page
349647,product_page
539958,product_page
706725,product_page
534114,product_page
370074,product_page
441539,product_page
31359,product_page
204675,product_page
897576,product_page
437086,product_page
487235,product_page
767181,product_page
818809,product_page
7607,product_page
448853,product_page
787271,product_page
158385,product_page
359925,product_page
986813,product_page
859538,product_page
